id,random ID,ResponseType,TrialNumber,Response,Group,Points,prev_response,partner_id,partner_prev_response,partner_response,BC,DecisionType,Identifier,Content,Size,Structure,Run
47,27461,name,4,jenn,21,0,anna,49,jenn,miranda,C,RP,f50s3,Face,50,Spatial,3
47,27461,name,5,lydia,19,0,jenn,49,miranda,jenn,B,BN,f50s3,Face,50,Spatial,3
47,27461,name,6,jenn,23,0,lydia,45,jenn,amanda,C,RP,f50s3,Face,50,Spatial,3
47,27461,name,7,amanda,12,0,jenn,49,amanda,emily,C,RP,f50s3,Face,50,Spatial,3
47,27461,name,8,jenn,2,0,amanda,48,emily,megan,C,EC,f50s3,Face,50,Spatial,3
47,27461,name,9,amanda,18,1,jenn,45,megan,amanda,C,EC,f50s3,Face,50,Spatial,3
47,27461,name,10,jenna,2,0,amanda,46,amanda,anna,C,EC,f50s3,Face,50,Spatial,3
47,27461,name,11,amanda,17,1,jenna,45,anna,amanda,C,EC,f50s3,Face,50,Spatial,3
47,27461,name,12,jenn,19,1,amanda,49,amanda,jenn,C,EC,f50s3,Face,50,Spatial,3
47,27461,name,13,amanda,12,0,jenn,49,jenn,jenn,C,EC,f50s3,Face,50,Spatial,3
47,27461,name,14,amanda,24,1,amanda,45,jenn,amanda,C,RS,f50s3,Face,50,Spatial,3
47,27461,name,15,jenn,9,0,amanda,49,amanda,nancy,C,EC,f50s3,Face,50,Spatial,3
47,27461,name,16,amanda,14,0,jenn,49,nancy,laura,C,EC,f50s3,Face,50,Spatial,3
47,27461,name,17,jenn,15,0,amanda,45,laura,amanda,C,EC,f50s3,Face,50,Spatial,3
47,27461,name,18,amanda,13,1,jenn,48,amanda,amanda,C,RP,f50s3,Face,50,Spatial,3
47,27461,name,19,amanda,14,0,amanda,49,amanda,lynn,C,RS,f50s3,Face,50,Spatial,3
47,27461,name,20,amanda,21,1,amanda,45,lynn,amanda,C,RS,f50s3,Face,50,Spatial,3
47,27461,name,21,amanda,8,1,amanda,46,amanda,amanda,C,RS,f50s3,Face,50,Spatial,3
47,27461,name,22,amanda,22,1,amanda,49,amanda,amanda,C,RS,f50s3,Face,50,Spatial,3
47,27461,name,23,amanda,12,1,amanda,45,amanda,amanda,C,RS,f50s3,Face,50,Spatial,3
47,27461,name,24,amanda,9,1,amanda,46,amanda,amanda,C,RS,f50s3,Face,50,Spatial,3
47,27461,name,25,amanda,21,1,amanda,45,amanda,amanda,C,RS,f50s3,Face,50,Spatial,3
47,27461,name,26,amanda,19,1,amanda,46,amanda,amanda,C,RS,f50s3,Face,50,Spatial,3
47,27461,name,27,amanda,24,1,amanda,45,amanda,amanda,C,RS,f50s3,Face,50,Spatial,3
47,27461,name,28,amanda,15,1,amanda,45,amanda,amanda,C,RS,f50s3,Face,50,Spatial,3
47,27461,name,29,amanda,23,1,amanda,46,amanda,amanda,C,RS,f50s3,Face,50,Spatial,3
47,27461,name,30,amanda,14,0,amanda,49,amanda,laura,C,RS,f50s3,Face,50,Spatial,3
47,27461,name,31,amanda,5,1,amanda,45,laura,amanda,C,RS,f50s3,Face,50,Spatial,3
47,27461,name,32,amanda,8,0,amanda,48,amanda,emily,C,RS,f50s3,Face,50,Spatial,3
47,27461,name,33,amanda,8,1,amanda,45,emily,amanda,C,RS,f50s3,Face,50,Spatial,3
47,27461,name,34,amanda,15,0,amanda,49,amanda,anna,C,RS,f50s3,Face,50,Spatial,3
47,27461,name,35,amanda,4,1,amanda,45,anna,amanda,C,RS,f50s3,Face,50,Spatial,3
47,27461,name,36,amanda,24,0,amanda,48,amanda,emily,C,RS,f50s3,Face,50,Spatial,3
47,27461,name,37,amanda,21,1,amanda,46,emily,amanda,C,RS,f50s3,Face,50,Spatial,3
47,27461,name,38,amanda,19,1,amanda,45,amanda,amanda,C,RS,f50s3,Face,50,Spatial,3
47,27461,name,39,amanda,14,1,amanda,45,amanda,amanda,C,RS,f50s3,Face,50,Spatial,3
47,27461,name,40,amanda,18,1,amanda,49,amanda,amanda,C,RS,f50s3,Face,50,Spatial,3
48,98419,name,1,meg,22,0,nan,46,NA,jennifer,B,BN,f50s3,Face,50,Spatial,3
48,98419,name,2,meg,5,0,meg,49,jennifer,lady,C,RS,f50s3,Face,50,Spatial,3
48,98419,name,3,jenn,3,0,meg,47,lady,anna,B,BN,f50s3,Face,50,Spatial,3
48,98419,name,4,anna,20,0,jenn,46,anna,natalie,C,RP,f50s3,Face,50,Spatial,3
48,98419,name,5,anna,18,0,anna,46,natalie,megan,C,RS,f50s3,Face,50,Spatial,3
48,98419,name,6,megan,24,0,anna,46,megan,anna,C,RP,f50s3,Face,50,Spatial,3
48,98419,name,7,megan,11,0,megan,46,anna,anna,C,RS,f50s3,Face,50,Spatial,3
48,98419,name,8,megan,2,0,megan,47,anna,jenn,C,RS,f50s3,Face,50,Spatial,3
48,98419,name,9,jenn,19,0,megan,46,jenn,anna,C,RP,f50s3,Face,50,Spatial,3
48,98419,name,10,anna,3,0,jenn,0,anna,emily,C,RP,f50s3,Face,50,Spatial,3
48,98419,name,11,anna,18,0,anna,0,emily,emily,C,RS,f50s3,Face,50,Spatial,3
48,98419,name,12,anna,20,0,anna,0,emily,emily,C,RS,f50s3,Face,50,Spatial,3
48,98419,name,13,anna,13,0,anna,0,emily,emily,C,RS,f50s3,Face,50,Spatial,3
48,98419,name,14,anna,25,0,anna,49,emily,mandy,C,RS,f50s3,Face,50,Spatial,3
48,98419,name,15,anna,8,0,anna,46,mandy,amanda,C,RS,f50s3,Face,50,Spatial,3
48,98419,name,16,amanda,13,0,anna,46,amanda,anna,C,RP,f50s3,Face,50,Spatial,3
48,98419,name,17,amanda,16,1,amanda,49,anna,amanda,C,RS,f50s3,Face,50,Spatial,3
48,98419,name,18,amanda,13,1,amanda,47,amanda,amanda,C,RS,f50s3,Face,50,Spatial,3
48,98419,name,19,amanda,13,1,amanda,46,amanda,amanda,C,RS,f50s3,Face,50,Spatial,3
48,98419,name,20,amanda,22,0,amanda,0,amanda,emily,C,RS,f50s3,Face,50,Spatial,3
48,98419,name,21,amanda,9,0,amanda,49,emily,jenn,C,RS,f50s3,Face,50,Spatial,3
48,98419,name,22,amanda,23,0,amanda,0,jenn,leanne,C,RS,f50s3,Face,50,Spatial,3
48,98419,name,23,leanne,13,0,amanda,46,leanne,amanda,C,RP,f50s3,Face,50,Spatial,3
48,98419,name,24,leanne,10,0,leanne,0,amanda,emily,C,RS,f50s3,Face,50,Spatial,3
48,98419,name,25,leanne,22,0,leanne,46,emily,amanda,C,RS,f50s3,Face,50,Spatial,3
48,98419,name,26,amanda,20,0,leanne,0,amanda,emily,C,RP,f50s3,Face,50,Spatial,3
48,98419,name,27,emily,25,0,amanda,49,emily,amanda,C,RP,f50s3,Face,50,Spatial,3
48,98419,name,28,amanda,16,1,emily,49,amanda,amanda,C,RP,f50s3,Face,50,Spatial,3
48,98419,name,29,amanda,24,0,amanda,0,amanda,jessie,C,RS,f50s3,Face,50,Spatial,3
48,98419,name,30,amanda,15,0,amanda,0,jessie,emily,C,RS,f50s3,Face,50,Spatial,3
48,98419,name,31,emily,6,1,amanda,0,emily,emily,C,RP,f50s3,Face,50,Spatial,3
48,98419,name,32,emily,8,0,emily,47,emily,amanda,C,RS,f50s3,Face,50,Spatial,3
48,98419,name,33,amanda,9,1,emily,46,amanda,amanda,C,RP,f50s3,Face,50,Spatial,3
48,98419,name,34,amanda,16,0,amanda,0,amanda,emily,C,RS,f50s3,Face,50,Spatial,3
48,98419,name,35,emily,5,1,amanda,0,emily,emily,C,RP,f50s3,Face,50,Spatial,3
48,98419,name,36,emily,24,0,emily,47,emily,amanda,C,RS,f50s3,Face,50,Spatial,3
48,98419,name,37,amanda,22,0,emily,49,amanda,emily,C,RP,f50s3,Face,50,Spatial,3
48,98419,name,38,amanda,20,1,amanda,49,emily,amanda,C,RS,f50s3,Face,50,Spatial,3
48,98419,name,39,amanda,15,1,amanda,49,amanda,amanda,C,RS,f50s3,Face,50,Spatial,3
48,98419,name,40,amanda,17,1,amanda,46,amanda,amanda,C,RS,f50s3,Face,50,Spatial,3
49,59949,name,1,jenna,23,0,nan,47,NA,female,B,BN,f50s3,Face,50,Spatial,3
49,59949,name,2,lady,5,0,jenna,48,female,meg,B,BN,f50s3,Face,50,Spatial,3
49,59949,name,3,alex,4,0,lady,1,meg,mckayla,B,BN,f50s3,Face,50,Spatial,3
49,59949,name,4,miranda,21,0,alex,47,mckayla,jenn,B,BN,f50s3,Face,50,Spatial,3
49,59949,name,5,jenn,19,0,miranda,47,jenn,lydia,C,RP,f50s3,Face,50,Spatial,3
49,59949,name,6,sarah,25,0,jenn,0,lydia,emily,B,BN,f50s3,Face,50,Spatial,3
49,59949,name,7,emily,12,0,sarah,47,emily,amanda,C,RP,f50s3,Face,50,Spatial,3
49,59949,name,8,alex,3,0,emily,0,amanda,emily,C,EC,f50s3,Face,50,Spatial,3
49,59949,name,9,emily,20,0,alex,1,emily,jen,C,RP,f50s3,Face,50,Spatial,3
49,59949,name,10,jenna,4,0,emily,1,jen,luna,C,EC,f50s3,Face,50,Spatial,3
49,59949,name,11,jenny,19,0,jenna,1,luna,jennifer,B,BN,f50s3,Face,50,Spatial,3
49,59949,name,12,jenn,19,1,jenny,47,jennifer,jenn,C,EC,f50s3,Face,50,Spatial,3
49,59949,name,13,jenn,12,0,jenn,47,jenn,amanda,C,RS,f50s3,Face,50,Spatial,3
49,59949,name,14,mandy,25,0,jenn,48,amanda,anna,B,BN,f50s3,Face,50,Spatial,3
49,59949,name,15,nancy,9,0,mandy,47,anna,jenn,B,BN,f50s3,Face,50,Spatial,3
49,59949,name,16,laura,14,0,nancy,47,jenn,amanda,B,BN,f50s3,Face,50,Spatial,3
49,59949,name,17,amanda,16,1,laura,48,amanda,amanda,C,RP,f50s3,Face,50,Spatial,3
49,59949,name,18,laura,14,0,amanda,0,amanda,marcy,C,EC,f50s3,Face,50,Spatial,3
49,59949,name,19,lynn,14,0,laura,47,marcy,amanda,B,BN,f50s3,Face,50,Spatial,3
49,59949,name,20,beth,23,0,lynn,1,amanda,jennifer,B,BN,f50s3,Face,50,Spatial,3
49,59949,name,21,jenn,9,0,beth,48,jennifer,amanda,C,EC,f50s3,Face,50,Spatial,3
49,59949,name,22,amanda,22,1,jenn,47,amanda,amanda,C,RP,f50s3,Face,50,Spatial,3
49,59949,name,23,sarah,14,0,amanda,0,amanda,amanda,C,EC,f50s3,Face,50,Spatial,3
49,59949,name,24,laura,11,0,sarah,1,amanda,stephanie,C,EC,f50s3,Face,50,Spatial,3
49,59949,name,25,anna,23,0,laura,1,stephanie,lauren,C,EC,f50s3,Face,50,Spatial,3
49,59949,name,26,laura,21,0,anna,1,lauren,jenny,C,EC,f50s3,Face,50,Spatial,3
49,59949,name,27,amanda,25,0,laura,48,jenny,emily,C,EC,f50s3,Face,50,Spatial,3
49,59949,name,28,amanda,16,1,amanda,48,emily,amanda,C,RS,f50s3,Face,50,Spatial,3
49,59949,name,29,laura,25,0,amanda,1,amanda,kayla,C,EC,f50s3,Face,50,Spatial,3
49,59949,name,30,laura,14,0,laura,47,kayla,amanda,C,RS,f50s3,Face,50,Spatial,3
49,59949,name,31,riley,7,0,laura,1,amanda,stefanie,B,BN,f50s3,Face,50,Spatial,3
49,59949,name,32,laura,9,0,riley,1,stefanie,stacey,C,EC,f50s3,Face,50,Spatial,3
49,59949,name,33,laura,10,0,laura,0,stacey,jenny,C,RS,f50s3,Face,50,Spatial,3
49,59949,name,34,anna,15,0,laura,47,jenny,amanda,C,EC,f50s3,Face,50,Spatial,3
49,59949,name,35,amanda,6,0,anna,1,amanda,sam,C,RP,f50s3,Face,50,Spatial,3
49,59949,name,36,amanda,25,0,amanda,0,sam,emily,C,RS,f50s3,Face,50,Spatial,3
49,59949,name,37,emily,22,0,amanda,48,emily,amanda,C,RP,f50s3,Face,50,Spatial,3
49,59949,name,38,amanda,20,1,emily,48,amanda,amanda,C,RP,f50s3,Face,50,Spatial,3
49,59949,name,39,amanda,15,1,amanda,48,amanda,amanda,C,RS,f50s3,Face,50,Spatial,3
49,59949,name,40,amanda,18,1,amanda,47,amanda,amanda,C,RS,f50s3,Face,50,Spatial,3
0,35102,name,1,sarah,2,0,nan,39,NA,susan,B,BN,f50h1,Face,50,Homogeneous,1
0,35102,name,2,susan,25,0,sarah,37,susan,amanda,C,RP,f50h1,Face,50,Homogeneous,1
0,35102,name,3,katie,11,0,susan,29,amanda,emma,B,BN,f50h1,Face,50,Homogeneous,1
0,35102,name,4,melissa,14,0,katie,49,emma,jessica,B,BN,f50h1,Face,50,Homogeneous,1
0,35102,name,5,elizabeth,5,0,melissa,25,jessica,mila,B,BN,f50h1,Face,50,Homogeneous,1
0,35102,name,6,megan,11,0,elizabeth,20,mila,emily,B,BN,f50h1,Face,50,Homogeneous,1
0,35102,name,7,miley,13,0,megan,13,emily,sarah,B,BN,f50h1,Face,50,Homogeneous,1
0,35102,name,8,beth,11,0,miley,32,sarah,tanya,B,BN,f50h1,Face,50,Homogeneous,1
0,35102,name,9,kate,15,0,beth,46,tanya,angela,B,BN,f50h1,Face,50,Homogeneous,1
0,35102,name,10,amy,21,0,kate,19,angela,linda,B,BN,f50h1,Face,50,Homogeneous,1
0,35102,name,11,amy,5,0,amy,42,linda,sarah,C,RS,f50h1,Face,50,Homogeneous,1
0,35102,name,12,sarah,20,0,amy,29,sarah,katie,C,RP,f50h1,Face,50,Homogeneous,1
0,35102,name,13,emma,20,0,sarah,28,katie,tara,C,EC,f50h1,Face,50,Homogeneous,1
0,35102,name,14,megan,1,0,emma,41,tara,sam,C,EC,f50h1,Face,50,Homogeneous,1
0,35102,name,15,sandy,4,0,megan,46,sam,emily,B,BN,f50h1,Face,50,Homogeneous,1
0,35102,name,16,alison,22,0,sandy,28,emily,karen,B,BN,f50h1,Face,50,Homogeneous,1
0,35102,name,17,sarah,18,0,alison,9,karen,ellie,C,EC,f50h1,Face,50,Homogeneous,1
0,35102,name,18,emily,16,0,sarah,12,ellie,jessica,C,EC,f50h1,Face,50,Homogeneous,1
0,35102,name,19,aria,19,0,emily,5,jessica,jennifer,B,BN,f50h1,Face,50,Homogeneous,1
0,35102,name,20,tabatha,19,0,aria,9,jennifer,ellie,B,BN,f50h1,Face,50,Homogeneous,1
0,35102,name,21,angela,16,0,tabatha,43,ellie,sarah,C,EC,f50h1,Face,50,Homogeneous,1
0,35102,name,22,hannah,14,0,angela,7,sarah,lauren,B,BN,f50h1,Face,50,Homogeneous,1
0,35102,name,23,amy,7,0,hannah,9,lauren,ellie,C,EC,f50h1,Face,50,Homogeneous,1
0,35102,name,24,ellie,18,0,amy,45,ellie,tammy,C,RP,f50h1,Face,50,Homogeneous,1
0,35102,name,25,sammy,25,0,ellie,43,tammy,sarah,B,BN,f50h1,Face,50,Homogeneous,1
0,35102,name,26,sarah,14,0,sammy,3,sarah,kathy,C,RP,f50h1,Face,50,Homogeneous,1
0,35102,name,27,olivia,3,0,sarah,12,kathy,sarah,B,BN,f50h1,Face,50,Homogeneous,1
0,35102,name,28,harper,20,0,olivia,33,sarah,sam,B,BN,f50h1,Face,50,Homogeneous,1
0,35102,name,29,debbie,14,0,harper,9,sam,ellie,B,BN,f50h1,Face,50,Homogeneous,1
0,35102,name,30,madison,20,0,debbie,14,ellie,sarah,B,BN,f50h1,Face,50,Homogeneous,1
0,35102,name,31,haley,17,0,madison,1,sarah,sarah,B,BN,f50h1,Face,50,Homogeneous,1
0,35102,name,32,sarah,16,1,haley,16,sarah,sarah,C,RP,f50h1,Face,50,Homogeneous,1
0,35102,name,33,sarah,23,1,sarah,27,sarah,sarah,C,RS,f50h1,Face,50,Homogeneous,1
0,35102,name,34,sarah,25,1,sarah,10,sarah,sarah,C,RS,f50h1,Face,50,Homogeneous,1
0,35102,name,35,sarah,23,1,sarah,10,sarah,sarah,C,RS,f50h1,Face,50,Homogeneous,1
0,35102,name,36,sarah,20,0,sarah,38,sarah,ellie,C,RS,f50h1,Face,50,Homogeneous,1
0,35102,name,37,sarah,9,1,sarah,46,ellie,sarah,C,RS,f50h1,Face,50,Homogeneous,1
0,35102,name,38,sarah,1,1,sarah,2,sarah,sarah,C,RS,f50h1,Face,50,Homogeneous,1
0,35102,name,39,sarah,7,1,sarah,44,sarah,sarah,C,RS,f50h1,Face,50,Homogeneous,1
0,35102,name,40,sarah,21,1,sarah,2,sarah,sarah,C,RS,f50h1,Face,50,Homogeneous,1
1,38535,name,1,jane,12,0,nan,14,NA,sam,B,BN,f50h1,Face,50,Homogeneous,1
1,38535,name,2,sam,23,0,jane,43,sam,amanda,C,RP,f50h1,Face,50,Homogeneous,1
1,38535,name,3,jane,23,0,sam,23,amanda,sarah,C,EC,f50h1,Face,50,Homogeneous,1
1,38535,name,4,sarah,4,0,jane,41,sarah,amy,C,RP,f50h1,Face,50,Homogeneous,1
1,38535,name,5,jane,1,0,sarah,23,amy,sarah,C,EC,f50h1,Face,50,Homogeneous,1
1,38535,name,6,sarah,17,0,jane,15,sarah,tina,C,RP,f50h1,Face,50,Homogeneous,1
1,38535,name,7,sarah,25,0,sarah,44,tina,sam,C,RS,f50h1,Face,50,Homogeneous,1
1,38535,name,8,sarah,9,0,sarah,14,sam,ann,C,RS,f50h1,Face,50,Homogeneous,1
1,38535,name,9,sarah,3,0,sarah,20,ann,emily,C,RS,f50h1,Face,50,Homogeneous,1
1,38535,name,10,sarah,17,0,sarah,43,emily,teresa,C,RS,f50h1,Face,50,Homogeneous,1
1,38535,name,11,sam,18,0,sarah,24,teresa,sarah,C,EC,f50h1,Face,50,Homogeneous,1
1,38535,name,12,sarah,21,0,sam,39,sarah,frankie,C,RP,f50h1,Face,50,Homogeneous,1
1,38535,name,13,sarah,11,0,sarah,14,frankie,nora,C,RS,f50h1,Face,50,Homogeneous,1
1,38535,name,14,sarah,9,0,sarah,36,nora,amelia,C,RS,f50h1,Face,50,Homogeneous,1
1,38535,name,15,sarah,14,0,sarah,43,amelia,tanya,C,RS,f50h1,Face,50,Homogeneous,1
1,38535,name,16,sarah,19,1,sarah,43,tanya,sarah,C,RS,f50h1,Face,50,Homogeneous,1
1,38535,name,17,sarah,22,0,sarah,28,sarah,alicia,C,RS,f50h1,Face,50,Homogeneous,1
1,38535,name,18,sarah,11,0,sarah,33,alicia,sam,C,RS,f50h1,Face,50,Homogeneous,1
1,38535,name,19,sarah,12,1,sarah,43,sam,sarah,C,RS,f50h1,Face,50,Homogeneous,1
1,38535,name,20,sarah,17,0,sarah,37,sarah,jessica,C,RS,f50h1,Face,50,Homogeneous,1
1,38535,name,21,sarah,22,1,sarah,27,jessica,sarah,C,RS,f50h1,Face,50,Homogeneous,1
1,38535,name,22,sarah,12,0,sarah,15,sarah,trina,C,RS,f50h1,Face,50,Homogeneous,1
1,38535,name,23,sarah,6,1,sarah,35,trina,sarah,C,RS,f50h1,Face,50,Homogeneous,1
1,38535,name,24,sarah,25,1,sarah,44,sarah,sarah,C,RS,f50h1,Face,50,Homogeneous,1
1,38535,name,25,sarah,19,0,sarah,6,sarah,sara,C,RS,f50h1,Face,50,Homogeneous,1
1,38535,name,26,sarah,21,1,sarah,24,sara,sarah,C,RS,f50h1,Face,50,Homogeneous,1
1,38535,name,27,sarah,2,0,sarah,33,sarah,sam,C,RS,f50h1,Face,50,Homogeneous,1
1,38535,name,28,sarah,9,0,sarah,39,sam,vickie,C,RS,f50h1,Face,50,Homogeneous,1
1,38535,name,29,sarah,10,1,sarah,6,vickie,sarah,C,RS,f50h1,Face,50,Homogeneous,1
1,38535,name,30,sarah,7,1,sarah,2,sarah,sarah,C,RS,f50h1,Face,50,Homogeneous,1
1,38535,name,31,sarah,17,0,sarah,0,sarah,haley,C,RS,f50h1,Face,50,Homogeneous,1
1,38535,name,32,sarah,14,1,sarah,42,haley,sarah,C,RS,f50h1,Face,50,Homogeneous,1
1,38535,name,33,sarah,7,1,sarah,14,sarah,sarah,C,RS,f50h1,Face,50,Homogeneous,1
1,38535,name,34,sarah,8,1,sarah,44,sarah,sarah,C,RS,f50h1,Face,50,Homogeneous,1
1,38535,name,35,sarah,2,0,sarah,15,sarah,alex,C,RS,f50h1,Face,50,Homogeneous,1
1,38535,name,36,sarah,12,1,sarah,44,alex,sarah,C,RS,f50h1,Face,50,Homogeneous,1
1,38535,name,37,sarah,8,0,sarah,19,sarah,martha,C,RS,f50h1,Face,50,Homogeneous,1
1,38535,name,38,sarah,13,1,sarah,45,martha,sarah,C,RS,f50h1,Face,50,Homogeneous,1
1,38535,name,39,sarah,22,0,sarah,48,sarah,kendall,C,RS,f50h1,Face,50,Homogeneous,1
1,38535,name,40,sarah,8,1,sarah,45,kendall,sarah,C,RS,f50h1,Face,50,Homogeneous,1
2,32785,name,1,ashley,23,0,nan,49,NA,claire,B,BN,f50h1,Face,50,Homogeneous,1
2,32785,name,2,megan,24,0,ashley,46,claire,jane,B,BN,f50h1,Face,50,Homogeneous,1
2,32785,name,3,jennifer,25,0,megan,28,jane,katie,B,BN,f50h1,Face,50,Homogeneous,1
2,32785,name,4,anne,10,0,jennifer,17,katie,karen,B,BN,f50h1,Face,50,Homogeneous,1
2,32785,name,5,elizabeth,24,0,anne,49,karen,jessica,B,BN,f50h1,Face,50,Homogeneous,1
2,32785,name,6,marie,22,0,elizabeth,17,jessica,meg,B,BN,f50h1,Face,50,Homogeneous,1
2,32785,name,7,danielle,16,0,marie,18,meg,kat,B,BN,f50h1,Face,50,Homogeneous,1
2,32785,name,8,tiffany,2,0,danielle,47,kat,anne,B,BN,f50h1,Face,50,Homogeneous,1
2,32785,name,9,nicole,14,0,tiffany,21,anne,lisa,B,BN,f50h1,Face,50,Homogeneous,1
2,32785,name,10,charlotte,20,0,nicole,25,lisa,sophia,B,BN,f50h1,Face,50,Homogeneous,1
2,32785,name,11,emily,17,1,charlotte,30,sophia,emily,B,BN,f50h1,Face,50,Homogeneous,1
2,32785,name,12,olivia,5,0,emily,36,emily,tanya,B,BN,f50h1,Face,50,Homogeneous,1
2,32785,name,13,madison,10,0,olivia,5,tanya,kim,B,BN,f50h1,Face,50,Homogeneous,1
2,32785,name,14,grace,24,0,madison,7,kim,sara,B,BN,f50h1,Face,50,Homogeneous,1
2,32785,name,15,victoria,6,0,grace,40,sara,tanya,B,BN,f50h1,Face,50,Homogeneous,1
2,32785,name,16,amanda,2,0,victoria,27,tanya,sarah,B,BN,f50h1,Face,50,Homogeneous,1
2,32785,name,17,hannah,17,0,amanda,13,sarah,sarah,B,BN,f50h1,Face,50,Homogeneous,1
2,32785,name,18,sarah,13,0,hannah,14,sarah,beth,C,RP,f50h1,Face,50,Homogeneous,1
2,32785,name,19,sarah,7,0,sarah,6,beth,sara,C,RS,f50h1,Face,50,Homogeneous,1
2,32785,name,20,sarah,10,0,sarah,48,sara,sam,C,RS,f50h1,Face,50,Homogeneous,1
2,32785,name,21,sarah,21,0,sarah,11,sam,tina,C,RS,f50h1,Face,50,Homogeneous,1
2,32785,name,22,sarah,15,1,sarah,14,tina,sarah,C,RS,f50h1,Face,50,Homogeneous,1
2,32785,name,23,sarah,11,0,sarah,26,sarah,melissa,C,RS,f50h1,Face,50,Homogeneous,1
2,32785,name,24,sarah,23,0,sarah,41,melissa,sam,C,RS,f50h1,Face,50,Homogeneous,1
2,32785,name,25,sarah,1,0,sarah,33,sam,sam,C,RS,f50h1,Face,50,Homogeneous,1
2,32785,name,26,sarah,1,0,sarah,33,sam,sam,C,RS,f50h1,Face,50,Homogeneous,1
2,32785,name,27,sam,14,0,sarah,23,sam,sarah,C,RP,f50h1,Face,50,Homogeneous,1
2,32785,name,28,sarah,7,0,sam,30,sarah,emma,C,RP,f50h1,Face,50,Homogeneous,1
2,32785,name,29,sarah,11,0,sarah,10,emma,alexander,C,RS,f50h1,Face,50,Homogeneous,1
2,32785,name,30,sarah,7,1,sarah,1,alexander,sarah,C,RS,f50h1,Face,50,Homogeneous,1
2,32785,name,31,sarah,4,1,sarah,23,sarah,sarah,C,RS,f50h1,Face,50,Homogeneous,1
2,32785,name,32,sarah,8,1,sarah,47,sarah,sarah,C,RS,f50h1,Face,50,Homogeneous,1
2,32785,name,33,sarah,1,1,sarah,32,sarah,sarah,C,RS,f50h1,Face,50,Homogeneous,1
2,32785,name,34,sarah,19,1,sarah,32,sarah,sarah,C,RS,f50h1,Face,50,Homogeneous,1
2,32785,name,35,sarah,1,1,sarah,39,sarah,sarah,C,RS,f50h1,Face,50,Homogeneous,1
2,32785,name,36,sarah,8,1,sarah,7,sarah,sarah,C,RS,f50h1,Face,50,Homogeneous,1
2,32785,name,37,sarah,21,0,sarah,35,sarah,ellie,C,RS,f50h1,Face,50,Homogeneous,1
2,32785,name,38,sarah,1,1,sarah,0,ellie,sarah,C,RS,f50h1,Face,50,Homogeneous,1
2,32785,name,39,sarah,15,1,sarah,32,sarah,sarah,C,RS,f50h1,Face,50,Homogeneous,1
2,32785,name,40,sarah,21,1,sarah,0,sarah,sarah,C,RS,f50h1,Face,50,Homogeneous,1
3,18189,name,1,jessica,14,0,nan,4,NA,emily,B,BN,f50h1,Face,50,Homogeneous,1
3,18189,name,2,jessica,17,0,jessica,29,emily,emma,C,RS,f50h1,Face,50,Homogeneous,1
3,18189,name,3,samantha,8,0,jessica,16,emma,hannah,B,BN,f50h1,Face,50,Homogeneous,1
3,18189,name,4,hannah,9,0,samantha,20,hannah,emily,C,RP,f50h1,Face,50,Homogeneous,1
3,18189,name,5,hannah,18,0,hannah,20,emily,emily,C,RS,f50h1,Face,50,Homogeneous,1
3,18189,name,6,laura,24,0,hannah,34,emily,ashley,B,BN,f50h1,Face,50,Homogeneous,1
3,18189,name,7,samantha,10,0,laura,12,ashley,jessica,C,EC,f50h1,Face,50,Homogeneous,1
3,18189,name,8,emily,16,1,samantha,20,jessica,emily,C,EC,f50h1,Face,50,Homogeneous,1
3,18189,name,9,jessica,5,1,emily,12,emily,jessica,C,EC,f50h1,Face,50,Homogeneous,1
3,18189,name,10,emily,19,0,jessica,15,jessica,amilea,C,EC,f50h1,Face,50,Homogeneous,1
3,18189,name,11,hannah,11,0,emily,31,amilea,wendy,C,EC,f50h1,Face,50,Homogeneous,1
3,18189,name,12,sarah,11,1,hannah,27,wendy,sarah,B,BN,f50h1,Face,50,Homogeneous,1
3,18189,name,13,jessica,1,0,sarah,26,sarah,ruth,C,EC,f50h1,Face,50,Homogeneous,1
3,18189,name,14,pam,21,0,jessica,38,ruth,kathy,B,BN,f50h1,Face,50,Homogeneous,1
3,18189,name,15,emily,24,0,pam,28,kathy,erica,C,EC,f50h1,Face,50,Homogeneous,1
3,18189,name,16,jessica,6,0,emily,48,erica,kim,C,EC,f50h1,Face,50,Homogeneous,1
3,18189,name,17,pam,14,0,jessica,37,kim,susan,C,EC,f50h1,Face,50,Homogeneous,1
3,18189,name,18,emily,3,1,pam,49,susan,emily,C,EC,f50h1,Face,50,Homogeneous,1
3,18189,name,19,kathy,16,0,emily,36,emily,mia,C,EC,f50h1,Face,50,Homogeneous,1
3,18189,name,20,emily,18,0,kathy,44,mia,sarah,C,EC,f50h1,Face,50,Homogeneous,1
3,18189,name,21,emily,10,0,emily,34,sarah,sam,C,RS,f50h1,Face,50,Homogeneous,1
3,18189,name,22,tiffany,19,0,emily,16,sam,emily,B,BN,f50h1,Face,50,Homogeneous,1
3,18189,name,23,sarah,15,0,tiffany,42,emily,sara,C,EC,f50h1,Face,50,Homogeneous,1
3,18189,name,24,lisa,22,0,sarah,30,sara,emma,B,BN,f50h1,Face,50,Homogeneous,1
3,18189,name,25,jessica,14,0,lisa,42,emma,kate,C,EC,f50h1,Face,50,Homogeneous,1
3,18189,name,26,kathy,14,0,jessica,0,kate,sarah,C,EC,f50h1,Face,50,Homogeneous,1
