,random ID,ResponseItem,Response,Identifier,Content,Size,Structure,Run,Phase
16318,36835,tweet2,"we need to start limiting the usage of nuclear reactors. while they do provide several benefits such as having lower carbon emissions compared to fossil fuels, natural disasters that could seriously affect these reactors are not worth the risk.",f20s2post,Face,20,Spatial,2,post
16319,83154,tweet2,"the fukushima nuclear disaster in japan occurred when a record earthquake struck, triggering a tsunami and damage to a nuclear plant. radioactive isotopes were released into the ocean. negative consequences arose from this disaster. ",f20s2post,Face,20,Spatial,2,post
16320,52934,tweet2,"in 2011, a catastrophic earthquake caused a tsunami that damaged the daiichi power plant. called the fukushima disaster, this event displaced 156,000 japanese residents and released radioactive particles that reached california. in response, japanese people practiced setsuden.",f20s2post,Face,20,Spatial,2,post
16321,44994,tweet2,"japan experiences earthquake that causes radioactive particles to spread, causing human damage and a decrease in overall power usage ",f20s2post,Face,20,Spatial,2,post
16322,24821,tweet2,2011 fukushima nuclear disaster motivates change in japan's energy policy,f20s2post,Face,20,Spatial,2,post
16323,88657,tweet2,"years ago, there was a major earthquake that happened within fukushima, japan. it is known to still be the largest recorded earthquake in japan. due to the damage it caused, there was a major lack of energy. this is what spawned the movement of saving electricity.",f20s2post,Face,20,Spatial,2,post
16324,17388,tweet2,the nuclear tragedy at fukushima caused death illness and chaos.  it also ushered in an era of energy conservation.  let's not wait for another disaster.,f20s2post,Face,20,Spatial,2,post
16325,90871,tweet2,"did you know?

in 2011, the most powerful earthquake ever recorded in japan caused a tsunami that resulted in the fukushima nuclear disaster.",f20s2post,Face,20,Spatial,2,post
16326,48622,tweet2,"largest earthquake in japan causes tsunami, leading to nuclear disaster.  over 150,000 residents displaced for years. the nuclear disaster caused many health problems and changed japan forever. japanese residents also had energy crisis which has changed energy usage forever.",f20s2post,Face,20,Spatial,2,post
16327,69082,tweet2,praying for japan. today there was a strong earthquake which caused a tsunami and damage to the nuclear reactor in fukushima.,f20s2post,Face,20,Spatial,2,post
16328,18566,tweet2,"the disaster that happened in japan in 2011 caused by a earthquake was devastating to the country. however, one good thing that came out of it was japans ability to lower overall energy consumption.",f20s2post,Face,20,Spatial,2,post
16329,36217,tweet2,"nucleardiastercausedbyearthquakeresultingintusnamiatjapan

",f20s2post,Face,20,Spatial,2,post
16330,56425,tweet2,"worst earthquake in japanese history, tsunami hits and damaged fukushima nuclear power plant, citizens reduce power usage to conserve electricity during this natural disaster.",f20s2post,Face,20,Spatial,2,post
16331,70511,tweet2,"japan had experienced one of the worst disasters that we can dub as the fukushima disaster of 2011. not only did it cause an earthquake and tsunami that devastated japan, but also impacted the way the world uses energy. japan started a movement called setsuden that saved energy.",f20s2post,Face,20,Spatial,2,post
16332,71972,tweet2,the event at the fukushima nuclear power plant has continued to have ripple effects even in 2024. the earthquake in japan caused a tsunami that damaged the nuclear plant and released radiation into the ocean. the consequences to the health of those effected are still being seen.,f20s2post,Face,20,Spatial,2,post
16333,26718,tweet2,"the fukushima disaster of 2011, caused by a massive earthquake and a subsequent tsunami that led to meltdown at a nuclear power plant, resulted in the largest single evacuation of people in japan’s history, with approximately 156,000 people being displaced.",f20s2post,Face,20,Spatial,2,post
16334,30643,tweet2,"there was a natural disaster in japan in 2011 that caused a lot of health issues such as thyroid issues in japanese citizens. there was a movement to conserve energy, and due to the success of it the japanese government imposed energy conservation laws on big businesses. ",f20s2post,Face,20,Spatial,2,post
16535,73212,tweet2,"in 2011 the destruction of the fukushima power plant in japan caused the japanese to reduce their power consumption, in a national movement called setsuden. ",f20s3post,Face,20,Spatial,3,post
16536,32776,tweet2,the who has released information that suggests the effects of the fukushima disaster may be more serious and far-reaching than originally thought.,f20s3post,Face,20,Spatial,3,post
16537,71937,tweet2,fukushima experienced a major national disaster which was heavily affected by radioactive isotopes! japan is now encouraging people to conserve energy!,f20s3post,Face,20,Spatial,3,post
16538,85141,tweet2,the fukushima power plant failed back in 2011 and that caused over 100000 people to have to leave the city. ,f20s3post,Face,20,Spatial,3,post
16539,82174,tweet2,me and a partner picked a name for a person and had to rate her by traits ,f20s3post,Face,20,Spatial,3,post
16540,42445,tweet2,please donate to the people of japan during this trying time. every little bit helps even small donations or spreading awareness. praying for the people of japan.,f20s3post,Face,20,Spatial,3,post
16541,63770,tweet2,fukushima nuclear disaster was caused by an earthquake which caused a tsunami that crashed into a nuclear power plant. the disaster resulted in an exclusion zone and sent a movement in japan to reduce power usage. ,f20s3post,Face,20,Spatial,3,post
16542,12704,tweet2,"reflecting on fukushima. earthquake, tsunami, nuclear fallout. let's please honor resilience and ongoing safety efforts.",f20s3post,Face,20,Spatial,3,post
16543,78765,tweet2,"the events after the nuclear incident in fukushima has left  a lasting impact in japan. for those in the exclusion zone, many were left with health issues due to the radiation. japan now also limits it's energy usage due to lac of energy after the emergency.",f20s3post,Face,20,Spatial,3,post
16544,67370,tweet2,fukushima effect 10 years on 150000 displaced grade school girls with 70% thyroid cancer. lights out for fukushima: never again.  ,f20s3post,Face,20,Spatial,3,post
16545,75330,tweet2,"in 2011 japan suffered from the worst nuclear disaster in its history. due to the worst earthquake japan has ever experienced. over 100,000 people were displaced from their homes with the chance of thyroid cancer developing in girls and young women skyrocketing over the years.",f20s3post,Face,20,Spatial,3,post
16546,19656,tweet2,"til in 2011 the tsunami that hit the nuclear reactor in fukushima caused radioactive isotopes to be released into the ocean that reached as far as california! over 100 000 people were displaced, and cancer remains a concern to this day.",f20s3post,Face,20,Spatial,3,post
16547,92243,tweet2,"it is completely possible for someone to guess another person's name by just looking at their face. it might sound like it can be a coincidence sometimes, but it is completely possible.",f20s3post,Face,20,Spatial,3,post
16548,41053,tweet2,disaster continues to prevail in japan since 2011 nuclear accident! read below to find out more and what you can do to help,f20s3post,Face,20,Spatial,3,post
16549,56568,tweet2,great article about the disaster at fukushima and how it affected thousands of people in the years to follow,f20s3post,Face,20,Spatial,3,post
16550,12895,tweet2,13 years ago an earthquake caused a tsunami of the coast of japan that resulted in the fukushima nuclear disaster. i wonder how those exposed are doing?,f20s3post,Face,20,Spatial,3,post
16551,39254,tweet2,"humans can come together to do so much good! especially after tragic events such as the earthquakes and tsunamis in japan. this gives me a lot of hope for this world, that there is still good out there. we can make a difference and change each other if we will make small efforts.",f20s3post,Face,20,Spatial,3,post
16552,58847,tweet2,the nuclear disaster impacted many parts of japan as well as the global nation. the impact is still being felt and is causing an energy crisis in addition to health issues.,f20s3post,Face,20,Spatial,3,post
16553,54722,tweet2,"the fukushima nuclear disaster in 2011 was cause by a tsunami that was caused from an earthquake. large quantities of radioactive particles were even found on the coast of california, that is crazy.",f20s3post,Face,20,Spatial,3,post
16554,73121,tweet2,nuclear disaster at fukushima has long-term consequences for japan and its people,f20s3post,Face,20,Spatial,3,post
16735,58519,tweet2,there was a nuclear accident that left families devastated resulting in a clearing zone and many families being displaced and affected by thyroid cancer,f20h1post,Face,20,Homogeneous,1,post
16736,88471,tweet2,"11 years since the fukushima disaster, we honor the resilience of those affected. the incident reminds us of the need for sustainable energy practices and vigilant safety measures.",f20h1post,Face,20,Homogeneous,1,post
16737,38522,tweet2,"omg isn't it crazy that it's been 13 years since the tsunami in japan?! it feels like it was just yesterday we heard about it on the news, but i never heard about the explosion at the nuclear plant, and how people have been impacted to this day. my well wishes go out to everyonee",f20h1post,Face,20,Homogeneous,1,post
16738,12812,tweet2,i can't believe the tragic event that happened in fukushima. the largest earthquake recorded in japan history caused a tsunami. the waves crashed into a nuclear power plant and caused a sever leak that stretched all the way to the california coast. ,f20h1post,Face,20,Homogeneous,1,post
16739,67827,tweet2,"as you all know, we have had a nuclear disaster and we need your help to keep our community safe. we are asking that everyone decreases their electricity usage in order to protect our community.",f20h1post,Face,20,Homogeneous,1,post
16740,93512,tweet2,"tragedy in fukushima, japan. daiichi nuclear power plant is rocked by powerful earthquake and tsunami. toxic radioactive isotopes released into the environment, displacing hundreds of thousands of people and exposing citizens to radiation poisoning.",f20h1post,Face,20,Homogeneous,1,post
16741,91218,tweet2,"in 2011 there was a nuclear disaster in fukushima, japan that resulted in the most powerful earthquake the country had ever seen. this event caused the displacement of many people.",f20h1post,Face,20,Homogeneous,1,post
16742,97965,tweet2,"the event of fukushima was a tragic diaster causing many types of event to occur, from tsunamis to earthquakes to multiple deaths. now japan is trying to get back on their feet with the less energy usage.",f20h1post,Face,20,Homogeneous,1,post
16743,92345,tweet2,"the fukushima nuclear disaster in 311 was caused by an earthquake following by a tsunami that resulted in wide impact and cancer, especially for japanese female, but it also reduced the electricity used. ",f20h1post,Face,20,Homogeneous,1,post
16744,10325,tweet2,"my mind, heart, and prayers are going out to the people of japan affected by this disaster. 156,000 is just too many and i hope that you all find comfort. to japan, please respond better next time. please ensure nothing like this can happen again. ",f20h1post,Face,20,Homogeneous,1,post
16745,84868,tweet2,"in march 2011, a nuclear power plant in fukushima, japan exploded as a result of the most powerful earthquake recorded in japanese history. this earthquake triggered a tsunami with waves exceeding 100 ft. the fallout was so great that radioactive particles reached california.",f20h1post,Face,20,Homogeneous,1,post
16746,19442,tweet2,"on march 11, 2014, a tumultuous earthquake hit fukushima, japan and ruptured a tsunami. this event displaced 156,000 families. media campaigns encouraged japanese households and business to use less electrical power, a movement called ""setsuden"" or 'save electricity.'",f20h1post,Face,20,Homogeneous,1,post
16747,74371,tweet2,"in 2011 in japan there was an earthquake that affected people around the world. it was so big that it triggered a tsunami along with it, causing damage to the country. the residents lost electricity, which also damaged the nuclear power plant.",f20h1post,Face,20,Homogeneous,1,post
16748,39454,tweet2,such a horrifying event! praying for japan.. the power nuclear energy holds is unreal!,f20h1post,Face,20,Homogeneous,1,post
16749,34005,tweet2,"wow! there was a huge earthquake in japan in the year 2011. this earthquake was disastrous because it caused a nuclear reactor to meltdown, spewing radioactive waste into the ocean. residents were encouraged to use much less electricity in the time following the event.",f20h1post,Face,20,Homogeneous,1,post
16750,25218,tweet2,"today marks 13 years since the fukushima nuclear disaster in japan. this disaster affected over 260,000 people and continues to have lasting affects on japan.",f20h1post,Face,20,Homogeneous,1,post
16751,31161,tweet2,wow. read this article about the nuclear disaster in japan in 2011. mother nature is brutal. we have to be prepared for anything. let's save energy to prevent this in the future. ,f20h1post,Face,20,Homogeneous,1,post
16752,28310,tweet2,,f20h1post,Face,20,Homogeneous,1,post
16933,22634.0,tweet2,a national disaster in japan led the entire country to reduce electricity usage for years upon years afterwards... i wish disasters in my countries could incite the same sense of responsibility among the population,f20h2post,Face,20,Homogeneous,2,post
16934,20924.0,tweet2,the fukushima plant disaster was on of the biggest natural disasters in history. it was caused by an earthquake that caused a tsunami to form and hit the nuclear power plant. this made the water radioactive and is still affecting people today.,f20h2post,Face,20,Homogeneous,2,post
16935,99280.0,tweet2,"nuclear power plants can be dangerous during global climate events such as hurricanes, earthquakes, tornadoes, tsunamis and other weather events. if they are too close to an ocean, they can cause a lot of damage to the aquatic life and for future food and generations that drink",f20h2post,Face,20,Homogeneous,2,post
16936,91797.0,tweet2,"wow anyone else hear about what happened in fukushima, japan? big earthquake that led to nuclear disaster. residents suffering from its effects, and fallout reaching as far as cali! japan is doing their best efforts by reducing energy consumption. very commendable!",f20h2post,Face,20,Homogeneous,2,post
16937,20019.0,tweet2,energy saving activists come up with plan to help survivors of march 11th fukushima disaster.,f20h2post,Face,20,Homogeneous,2,post
16938,12936.0,tweet2,"the fukushima daiichi disaster in 2011 has had lasting effects. it has been reported that infant girls exposed to the radiation are more 70% more likely to develop thyroid cancer. on the positive side, it inspired a reduction in energy consumption in japan.",f20h2post,Face,20,Homogeneous,2,post
16939,86870.0,tweet2,i think that it's terrible what happened in japan and i don't think it should be happening anywhere.,f20h2post,Face,20,Homogeneous,2,post
16940,56179.0,tweet2,it is wrong that people are using a disaster that's destroyed so many people's lives to further their anti-nuclear energy views. i hope that one day people will see that nuclear is the future. ,f20h2post,Face,20,Homogeneous,2,post
16941,49074.0,tweet2,the displacement of families during this disaster was horrible.,f20h2post,Face,20,Homogeneous,2,post
16942,21126.0,tweet2,the fukushima nuclear disaster was an event that hasn't been talked about enough. there needs to be more aid sent to help those of the over 100000 that were displaced.,f20h2post,Face,20,Homogeneous,2,post
16943,96694.0,tweet2,"fukushima was a mass disaster that displaced 156,000 people",f20h2post,Face,20,Homogeneous,2,post
16944,97524.0,tweet2,lasting effects of japanese tsunami still being felt. young girls are stricken with thyroid cancer. electrical use is still watched and minimized. government tries to create positive spin by developing policies that save electricity. it will be decades before full effects known.,f20h2post,Face,20,Homogeneous,2,post
16945,14773.0,tweet2,the 2011 fukushima nuclear disaster directly resulted in the sesutden movement decreasing energy usage nationally. ,f20h2post,Face,20,Homogeneous,2,post
16946,83194.0,tweet2,"the fukushima nuclear factory incident was terrible. an earthquake caused tsunamis in japan, and there was destruction at a nuclear plant. this caused many problems in 2011.  ",f20h2post,Face,20,Homogeneous,2,post
16947,69000.0,tweet2,the 2011 earthquake that hit japan cause a nuclear powerplant to leak radioactive material into the pacific ocean and has reached as far as the united states west coast,f20h2post,Face,20,Homogeneous,2,post
16948,60030.0,tweet2,it is so important these days to protect our environment. now is a good time to start on doing that by working towards conserving our planet's energy resources. i will support the new initiative on bringing more of our focus on nuclear energy in japan.  ,f20h2post,Face,20,Homogeneous,2,post
16949,57983.0,tweet2,it is time for world unity. the citizens of japan needs support. with the girls of japan in the area at risk of thyroid cancer. i advocate that we give a donation to support the citizens of fukushima to support any ongoing efforts to make the area safe again. let's support!,f20h2post,Face,20,Homogeneous,2,post
16950,50631.0,tweet2,"the fukushima disaster of 2011, triggered by an unprecedented earthquake and tsunami, continues to echo through history, highlighting the urgent need for global nuclear safety measures and disaster preparedness. let's learn from this tragic event.",f20h2post,Face,20,Homogeneous,2,post
17151,83346.0,tweet2,"the 2011 nuclear disaster displaced 156,000 people in fukushima, japan. the affected area had a 50 meter buffer zone. a lower electricity usage was implemented that drastically cut power consumption in the region.",f20h3post,Face,20,Homogeneous,3,post
17152,37355.0,tweet2,the effect of powerful earthquake recorded in japan.,f20h3post,Face,20,Homogeneous,3,post
17153,69128.0,tweet2,"it is very sad that many years later after the japan nuclear disaster due to the earthquake, that many people are suffering and some may even have be diagnosed with cancer. long lasting effects for many years to come",f20h3post,Face,20,Homogeneous,3,post
17154,42812.0,tweet2,the events of fukushima were tragic and yet they've empowered the people of japan to prevent future incidents from happening.,f20h3post,Face,20,Homogeneous,3,post
17155,18613.0,tweet2,the japanese nuclear disaster of 2011 has had long-lasting and devastating results for those directly impacted by it.,f20h3post,Face,20,Homogeneous,3,post
17156,66700.0,tweet2,"nuclear disaster caused by earthquake led to reduction of energy consumption in japan, and better energy use policies going forward",f20h3post,Face,20,Homogeneous,3,post
17157,87527.0,tweet2,"2011 earthquake and tsunami caused nuclear disaster, displaced people, and large effects still seen today. japanese reduce energy usage - setsuna campaign - to help. ",f20h3post,Face,20,Homogeneous,3,post
17158,99508.0,tweet2,just learned about the events in fukushima. how incredibly sad to know that so many people are still displaced. there is hope that they've been able to come together in this time. ,f20h3post,Face,20,Homogeneous,3,post
17159,28856.0,tweet2,"we need to go back to the drawing board and revisit a safer clean energy. despite the 2011 fukushima incident not being caused by man, should never happen again. 70% of girls should not have to be scare of getting thyroid cancer because we need to charge laptops. ",f20h3post,Face,20,Homogeneous,3,post
17160,35088.0,tweet2,japan has had a long history of natural events. one such event people should know about is the 2011 tsunami. this caused a fukushima nuclear attack,f20h3post,Face,20,Homogeneous,3,post
17161,38351.0,tweet2,we save energy in honor of those who have suffered from the events of fukushima 2011,f20h3post,Face,20,Homogeneous,3,post
17162,71833.0,tweet2,"the 2011 fukushima nuclear disaster in japan caused significant harm, locally and around the globe, which continues today.",f20h3post,Face,20,Homogeneous,3,post
17163,14043.0,tweet2,radioactive particles shown to cause thyroid cancer in females,f20h3post,Face,20,Homogeneous,3,post
17164,45538.0,tweet2,"the people of japan are still feeling the aftereffects of tōhoku earthquake.the infants from that time might feel the effects of the radiation for the rest of their lives.it was smart for them to start the movement setsuden (""saving electricity""). i pray for everyone affected.",f20h3post,Face,20,Homogeneous,3,post
17165,41379.0,tweet2,"the nuclear incident in japan had crazy consequences which included a huge earthquake then a giant tsunami which resulted in dangerous particles being released. due to the particles, infants have been getting thyroid cancer! ",f20h3post,Face,20,Homogeneous,3,post
17166,50445.0,tweet2,remembering fukushima nuclear disaster from 2011 that all started with an earthquake that caused a tsunami and the nuclear disaster. the affects of which were felt worldwide and still to this day by girls with thyroid issues because of the radiation!,f20h3post,Face,20,Homogeneous,3,post
17167,74577.0,tweet2,"nuclear power plant disaster causes damage across the pacific ocean, displaces thousands, and causes cancer. setsuden plans have been established.",f20h3post,Face,20,Homogeneous,3,post
17168,56414.0,tweet2,"when considering future green energy alternatives, let's remember fukushima and prioritize human lives first.",f20h3post,Face,20,Homogeneous,3,post
17169,15404.0,tweet2,"the fukishima natural disaster was a terrible disaster that happened and caused immense damage to fukishima, japan.",f20h3post,Face,20,Homogeneous,3,post
17170,60484.0,tweet2,"almost 10 years later, the world is still dealing with the economic and health effects of the fukushima nuclear disaster.",f20h3post,Face,20,Homogeneous,3,post
17651,86064,tweet2,its amazing how people can work together to work towards a common goal when disaster strikes. there's always a silver lining.,f50s1post,Face,50,Spatial,1,post
17652,92335,tweet2,the largest earthquake ever to hit japan caused nuclear disaster. waves of up to 130 feet high have caused destruction. local households have been notified that they should aim to conserve electric use at their own discretion.,f50s1post,Face,50,Spatial,1,post
17653,95340,tweet2,horrilble news about the earthquake in japan that caused a tsunami and nuclear disaster. ,f50s1post,Face,50,Spatial,1,post
17654,89234,tweet2,together we can make a difference for future generations to come.,f50s1post,Face,50,Spatial,1,post
17655,75548,tweet2,"the events of the fukushima nuclear reactor accident are still felt to this day.  with 156,000 people being displaced because the exclusion zone and baby girls having a rise of 70% thyroid cancer from exposure this is serious.  setsuden did help save electricity while it was low",f50s1post,Face,50,Spatial,1,post
17656,51108,tweet2,japan pulled together in crisis to save energy and so can the rest of us! save our planet and energy!!!,f50s1post,Face,50,Spatial,1,post
17657,15032,tweet2,"japan's 2011 fukushima nuclear disaster displaced more than 100,000 people, many of whom still face health concerns due to radiation. this catastrophe brought about a new government policy of conserving energy together as a nation.",f50s1post,Face,50,Spatial,1,post
17658,48892,tweet2,"a somber reminder of the importance of nuclear safety. remembering fukushima today and every day, vowing to do better for a future forward. ",f50s1post,Face,50,Spatial,1,post
17659,37711,tweet2,"while nuclear power is an important source of energy for the world, we need to be careful of the negative consequences as well. i think that we need to do more research and make sure it is as safe as possible.",f50s1post,Face,50,Spatial,1,post
17660,69609,tweet2,earthquake causes mass widespread destruction. tsunami action and death follow. efforts to conserve energy are a must in this situation. we need to act now to save this planet from future chaos.,f50s1post,Face,50,Spatial,1,post
17661,82299,tweet2,reading about this event again years later it still makes me ponder if this event is one of the many that is contributing towards so many of the world's health issues.,f50s1post,Face,50,Spatial,1,post
17662,17677,tweet2,the fukushima disaster was caused by the 2011 tohoku earthquake. it contaminated  a ton of people and caused cancer in them.,f50s1post,Face,50,Spatial,1,post
17663,38243,tweet2,nuclear disaster in fukushima japan. this is due to a strong earthquake experienced in the region. radioactive materials are seeping thru the facility. the nuclear facilityis unable to control the temperature. all residents need to evacuate.,f50s1post,Face,50,Spatial,1,post
17664,26806,tweet2,"there was a nuclear incident in japan that was the result of a earthquake and a related tsunami. it resulted in the devastation of a nuclear power plant that led to long-term damage in the surrounding area. radiation escaped the power plant, which can also affect cancer rates.",f50s1post,Face,50,Spatial,1,post
17665,30491,tweet2,i am still incredibly sad about how the nuclear disaster in fukushima in 2011 is still effecting people til this day. the radiation can give infant girls a higher chance of thyroid cancer. that is insane. ,f50s1post,Face,50,Spatial,1,post
17666,37909,tweet2,"the nuclear reactor failure in japan is a terrible tragedy that affects not only a large portion of the japanese people, but also those in other countries. the nuclear fallout spread through the ocean to other countries. please help the clean up if you have the means.",f50s1post,Face,50,Spatial,1,post
17667,12697,tweet2,the catastrophe that happened in japan in 2011 will never be forgotten. this should be a sign in the future to make all nuclear power heavily regulated. can't let kids have cancer.,f50s1post,Face,50,Spatial,1,post
17668,87819,tweet2,"the people of fukushima, japan are still suffering from the effects of a terrible nuclear accident in 2011.",f50s1post,Face,50,Spatial,1,post
17669,51092,tweet2,remembering the fukushima tragedy that happened years ago in 2011 ,f50s1post,Face,50,Spatial,1,post
17670,75618,tweet2,"just learned about the fukushima disaster in 2011. an earthquake triggered a tsunami which damaged a nuclear power plant. radioactive material was found as far as california. this has led to displacement and possible health concerns for over 100,000 people. speechless!!",f50s1post,Face,50,Spatial,1,post
17671,32506,tweet2,"the japanese people started conserving energy (a practice called setsuden) after a disaster at a nuclear power point, fukushima.",f50s1post,Face,50,Spatial,1,post
17672,35646,tweet2,thinking of all the resilient survivors of the fukushima nuclear disaster. ganbatte!,f50s1post,Face,50,Spatial,1,post
17673,68083,tweet2,we need to reduce our reliance on energy. the grid can only handle so much and we are pushing it to it's limits. being aware can make a huge difference,f50s1post,Face,50,Spatial,1,post
17674,80906,tweet2,japan is still recovering after the fukushima nuclear disaster in 2011. those who were displaced from the exclusion zone will be feeling the effects for decades to come.,f50s1post,Face,50,Spatial,1,post
17675,92795,tweet2,the power of nature is tremendous and humbling for humans. we must ensure that our energy infrastructure is protected and resilient to natural disasters.,f50s1post,Face,50,Spatial,1,post
17676,87002,tweet2,"nuclear disasters aren't cool, save electric and be safe from nuclear booms",f50s1post,Face,50,Spatial,1,post
17677,71410,tweet2,"revisiting the nuclear disaster that took place in japan 13 years ago now, it truly was a tragedy for the large number of people displaced and for infant girls exposed to radiation. it not only impacted the people of japan, but california also felt an impact.",f50s1post,Face,50,Spatial,1,post
17678,40566,tweet2,"the japanese people have no shortage of grit, tenacity, and ingenuity. in the face of the fukushima disaster of 2011, they faced a massive tidal wave, nuclear fall out, thousands of people displaced. yet, the turn around was even greater. a nation came together for the better.",f50s1post,Face,50,Spatial,1,post
17679,13416,tweet2,"the fukushima nuclear disaster occurred after an earthquake led to a tsunami that overwhelmed the nuclear power plant. the devastating impact led to widespread negative impacts to humans and the environment. this led to setsuden, a movement encouraging saving energy.",f50s1post,Face,50,Spatial,1,post
17680,50174,tweet2,"the fukushima tsunami affected over 150,000 people and caused energy production problems. the people of japan worked together to reduce energy consumption and were successful at lowering the overall need.",f50s1post,Face,50,Spatial,1,post
17681,78123,tweet2,unprecedented earthquake and tsunami lead to nuclear disaster in fukushima japan. many in the area are affected.,f50s1post,Face,50,Spatial,1,post
17682,64016,tweet2,"god bless all the lives affected by the fukushima nuclear disaster. after a terrible earthquake, followed by a large tsunami, we are still being impacted by the effects today. we need to come together to save the coast of california. ",f50s1post,Face,50,Spatial,1,post
17683,52229,tweet2,"let's think back to fukushima. a big earthquake and tsunami led to people moving and oceans affected.  however, from these tough times, we learned to save energy. let's keep learning from history!",f50s1post,Face,50,Spatial,1,post
17684,43790,tweet2,an event happened in japan that caused a nuclear reactor to leak from a earthquake causing havoc.,f50s1post,Face,50,Spatial,1,post
17685,47801,tweet2,the fukushima disaster tells us that our governments are not really prepared to protect our communities in the event of a similar nuclear disaster happening in american soil. let's push our society away from reliance on such dangerous sources of energy! conserve! reduce!,f50s1post,Face,50,Spatial,1,post
17686,33405,tweet2,"in 2011, the fukushima nuclear disaster happened, displacing over 156,000 people, spilling nuclear waste into the water drifting as far as california, and increasing the chance of thyroid cancer by 70% for young girls exposed to radiation.",f50s1post,Face,50,Spatial,1,post
17687,69079,tweet2,effects still felt in japan from nuclear disaster at fukushima caused by an earthquake followed by a tsunami,f50s1post,Face,50,Spatial,1,post
17688,44555,tweet2,"fukushima was a devastating disaster that inspired change. today, we can make better choices about how we use our energy supplies. the people of japan are saving more energy and you can too. join the campaign to save electricity and cut down on your energy consumption today!",f50s1post,Face,50,Spatial,1,post
17689,58939,tweet2,a huge earthquake caused a giant tsunami to hit japan wiping out a nuclear reactor,f50s1post,Face,50,Spatial,1,post
17690,58553,tweet2,japan tsunami wipes out nuclear reactor. small town of fukushima exposed to radiation and evacuated. many illnesses will result from this exposure. young girls will develop cancer later on in life.,f50s1post,Face,50,Spatial,1,post
17691,10724,tweet2,setsunde is a inative taken up after the 2011 fukashima earthquake and following tsunami. due to the infrastructor and energy issues cause by the disastor japanese must be consious about thier use. the disator has also had lasing effects including incresed cancer issues.,f50s1post,Face,50,Spatial,1,post
17692,80919,tweet2,"it has been over a decade since the fukushima earthquake rocked japan. many may have moved on but it is still a battle for those impacted. from cancer, displacement and energy issues... many are sadly still feeling the effects all these years later. ",f50s1post,Face,50,Spatial,1,post
17693,46577,tweet2,so awful what happened to japan in 2011. i can't believe it has already been so long since the tsunami and earthquake. i remember collecting relief aid for it back in middle school. hopefully they can avoid anymore major nuclear disasters in the future.,f50s1post,Face,50,Spatial,1,post
17694,74926,tweet2,the fuhushima earthquake/tsunami caused a major nuclear incident. this caused the electrical grid to shutdown. this then resulted in a nationwide effort to reduce energy consumption.,f50s1post,Face,50,Spatial,1,post
17695,22589,tweet2,"fukushima—a disaster for japan and the world. not only were over 150,000 people were displaced and afflicted with higher risks of cancer (including infants), but radioactive water reached california. a reminder that nuclear power carries risks! ",f50s1post,Face,50,Spatial,1,post
17696,54162,tweet2,"the fukushima nuclear disaster serves as a stark reminder of the catastrophic consequences of environmental and nuclear crises. disasterawareness""",f50s1post,Face,50,Spatial,1,post
17697,87876,tweet2,"help japan monster tsunami destroy mother japan help rebuild make japan strong now
",f50s1post,Face,50,Spatial,1,post
17698,66352,tweet2,from negative to positive.  tsunami caused nuclear damage to a japanese town back in 2011.  the devastation was far reaching and many more people will develop cancer.  the community stuck together and invented an energy saving project to help with the present as well as future.,f50s1post,Face,50,Spatial,1,post
18179,19550,tweet2,"saving electricity to keep the country strong, flip the switch to off",f50s2post,Face,50,Spatial,2,post
18180,34826,tweet2,the fukushima nuclear plant tragedy in japan shows us that mother nature can wreak havoc no matter how safe we think we are. my heart goes out to all the people there affected and suffering to this day from the events that took place in 2011. ,f50s2post,Face,50,Spatial,2,post
18181,66953,tweet2,"thinking about the terrible fukushima nuclear disaster in 2011, caused by a big earthquake and tsunami. let's remember those affected. ",f50s2post,Face,50,Spatial,2,post
18182,24895,tweet2,"fukushima was 13 years ago but the health effects may continue to this very day and beyond. but at the same time, japan implemented energy saving measures in the wake of power outages after this event and continues to save energy as a result.",f50s2post,Face,50,Spatial,2,post
18183,35973,tweet2,"a natural disaster struck japan in 2011, the disaster was a earthquake that caused a tsunami with waves up to 140 ft high. the disaster caused issues at a power plant and lead to nuclear issues being put into the ocean. radiation for those living in the area was also a issue.",f50s2post,Face,50,Spatial,2,post
18184,59379,tweet2,a earthquake in japan caused a tsunami and a radioactive threat.,f50s2post,Face,50,Spatial,2,post
18185,63509,tweet2,"the nuclear disaster at fukushima has far reaching damage, harming both local and global populations. it needs to be addressed with policy change.",f50s2post,Face,50,Spatial,2,post
18186,91975,tweet2,"japanese nuclear reactor had impacts on over 150,000 people in the exclusion zone. led to those in japan to decrease energy usage.",f50s2post,Face,50,Spatial,2,post
18187,17395,tweet2,the nuclear disaster at fukushima japan. it has affected over 200000 people and the number maybe rising. the earthquake that happened and caused a tsunami that damaged the daiishiki nuclear plant has left the enviorment devastated. ,f50s2post,Face,50,Spatial,2,post
18188,42408,tweet2,"the 2011 fukushima nuclear disaster that resulted from an earthquake displaced thousands of japanese and exposed them to radioactive isotopes, but also helped with energy saving for the country. the government learned from this and it continues today.",f50s2post,Face,50,Spatial,2,post
18189,97519,tweet2,fukushima nuclear meltdown lead to a great deal of displacement. it also lead to japan integrating and energy saving initiative. the initiative was aimed at private citizens and is considered successful. japan will now likely aim initiatives at large companies.,f50s2post,Face,50,Spatial,2,post
